data_date_utc,observed_at,repository_id,name,full_name,description,visibility,archived,fork,created_at,updated_at,pushed_at,size_kb,files,files_status,commits,stars,forks,subscribers
2026-09-22,2026-09-23T06:57:33Z,1169689579,Compass,ForestTiger-GH/Compass,"Trade engine for the declarative description, compilation, execution, analysis, and explainable implementation of trading strategies",private,false,false,2026-03-01T03:52:22Z,2026-09-22T20:03:18Z,2026-09-22T18:29:06Z,81707,1947,exact,1751,0,0,0
2026-09-23,2026-09-24T06:55:48Z,1169689579,Compass,ForestTiger-GH/Compass,"Trade engine for the declarative description, compilation, execution, analysis, and explainable implementation of trading strategies",private,false,false,2026-03-01T03:52:22Z,2026-09-22T20:03:18Z,2026-09-22T18:29:06Z,81707,1947,exact,1751,0,0,0
2026-09-24,2026-09-25T06:50:11Z,1169689579,Compass,ForestTiger-GH/Compass,"Trade engine for the declarative description, compilation, execution, analysis, and explainable implementation of trading strategies",private,false,false,2026-03-01T03:52:22Z,2026-09-22T20:03:18Z,2026-09-22T18:29:06Z,81707,1947,exact,1751,0,0,0
2026-09-25,2026-09-26T06:50:11Z,1169689579,Compass,ForestTiger-GH/Compass,"Trade engine for the declarative description, compilation, execution, analysis, and explainable implementation of trading strategies",private,false,false,2026-03-01T03:52:22Z,2026-09-22T20:03:18Z,2026-09-22T18:29:06Z,81707,1947,exact,1751,0,0,0
