data_date_utc,observed_at,repository_id,name,full_name,description,visibility,archived,fork,created_at,updated_at,pushed_at,size_kb,files,files_status,commits,stars,forks,subscribers
2026-09-22,2026-09-23T06:57:33Z,1364938978,madaraii-pilot,ForestTiger-GH/madaraii-pilot,Pilot testing of an AI-agent operating according to MADARAII engineering cyclic work,public,false,false,2026-09-10T21:19:14Z,2026-09-22T20:15:47Z,2026-09-14T19:04:29Z,304,36,exact,54,0,0,0
2026-09-23,2026-09-24T06:55:48Z,1364938978,madaraii-pilot,ForestTiger-GH/madaraii-pilot,Pilot testing of an AI-agent operating according to MADARAII engineering cyclic work,public,false,false,2026-09-10T21:19:14Z,2026-09-22T20:15:47Z,2026-09-14T19:04:29Z,304,36,exact,54,0,0,0
