data_date_utc,observed_at,repository_id,name,full_name,description,visibility,archived,fork,created_at,updated_at,pushed_at,size_kb,files,files_status,commits,stars,forks,subscribers
2026-09-22,2026-09-23T06:57:33Z,1353779596,MADARAII,ForestTiger-GH/MADARAII,Pilot release of MADAR autonomous interactive instructions,private,false,false,2026-09-01T16:19:14Z,2026-09-22T20:04:01Z,2026-09-22T18:18:49Z,1691,84,exact,17,0,0,0
2026-09-23,2026-09-24T06:55:48Z,1353779596,MADARAII,ForestTiger-GH/MADARAII,Pilot release of MADAR autonomous interactive instructions,private,false,false,2026-09-01T16:19:14Z,2026-09-22T20:04:01Z,2026-09-22T18:18:49Z,1691,84,exact,17,0,0,0
2026-09-24,2026-09-25T06:50:11Z,1353779596,MADARAII,ForestTiger-GH/MADARAII,Pilot release of MADAR autonomous interactive instructions,private,false,false,2026-09-01T16:19:14Z,2026-09-22T20:04:01Z,2026-09-22T18:18:49Z,1691,84,exact,17,0,0,0
