data_date_utc,observed_at,repository_id,name,full_name,description,visibility,archived,fork,created_at,updated_at,pushed_at,size_kb,files,files_status,commits,stars,forks,subscribers
2026-09-22,2026-09-23T06:57:33Z,347684425,Finance-Board,ForestTiger-GH/Finance-Board,,public,true,false,2021-03-14T16:08:07Z,2026-06-05T11:11:07Z,2021-03-14T19:00:40Z,104,2,exact,3,0,0,1
2026-09-23,2026-09-24T06:55:48Z,347684425,Finance-Board,ForestTiger-GH/Finance-Board,,public,true,false,2021-03-14T16:08:07Z,2026-06-05T11:11:07Z,2021-03-14T19:00:40Z,104,2,exact,3,0,0,1
2026-09-24,2026-09-25T06:50:11Z,347684425,Finance-Board,ForestTiger-GH/Finance-Board,,public,true,false,2021-03-14T16:08:07Z,2026-06-05T11:11:07Z,2021-03-14T19:00:40Z,104,2,exact,3,0,0,1
