data_date_utc,observed_at,repository_id,name,full_name,description,visibility,archived,fork,created_at,updated_at,pushed_at,size_kb,files,files_status,commits,stars,forks,subscribers
2026-09-22,2026-09-23T06:57:33Z,1370061357,PROTOS,ForestTiger-GH/PROTOS,Fundamental AI architecture & infrastructure,private,false,false,2026-09-14T14:37:22Z,2026-09-23T00:51:23Z,2026-09-23T00:51:20Z,1181,156,exact,76,0,0,0
2026-09-23,2026-09-24T06:55:48Z,1370061357,PROTOS,ForestTiger-GH/PROTOS,Fundamental AI architecture & infrastructure,private,false,false,2026-09-14T14:37:22Z,2026-09-23T08:18:50Z,2026-09-23T08:18:45Z,1235,157,exact,77,0,0,0
